,Coal Steam CCSp61,Combined Cyclep61,Combined Cycle CCSp61,Nuclearp61,Battery Storagep61,Hydrogenp61,Coal Steam CCSp62,Combined Cyclep62,Combined Cycle CCSp62,Nuclearp62,Battery Storagep62,Hydrogenp62,Coal Steam CCSp60,Combined Cyclep60,Combined Cycle CCSp60,Nuclearp60,Battery Storagep60,Hydrogenp60,Coal Steam CCSp63,Combined Cyclep63,Combined Cycle CCSp63,Nuclearp63,Battery Storagep63,Hydrogenp63,Coal Steam CCSp64,Combined Cyclep64,Combined Cycle CCSp64,Nuclearp64,Battery Storagep64,Hydrogenp64,Coal Steam CCSp65,Combined Cyclep65,Combined Cycle CCSp65,Nuclearp65,Battery Storagep65,Hydrogenp65,Coal Steam CCSp67,Combined Cyclep67,Combined Cycle CCSp67,Nuclearp67,Battery Storagep67,Hydrogenp67,windlat26.0lon-97.5p65,windlat27.0lon-99.375p65,windlat27.5lon-99.375p65,windlat28.0lon-99.375p65,windlat28.5lon-100.0p65,windlat28.5lon-97.5p65,windlat29.0lon-99.375p65,windlat29.0lon-96.875p65,windlat29.5lon-98.75p65,windlat29.5lon-96.25p65,solarlat26.0lon-97.5p65,solarlat27.0lon-99.375p65,solarlat27.5lon-99.375p65,solarlat28.0lon-99.375p65,solarlat28.5lon-100.0p65,solarlat28.5lon-97.5p65,solarlat29.0lon-99.375p65,solarlat29.0lon-96.875p65,solarlat29.5lon-98.75p65,solarlat29.5lon-96.25p65,windlat29.5lon-103.125p61,windlat30.0lon-103.75p61,windlat30.0lon-101.25p61,windlat30.5lon-103.125p61,windlat30.5lon-100.625p61,windlat31.0lon-105.0p61,windlat31.0lon-102.5p61,windlat31.5lon-105.625p61,windlat31.5lon-100.625p61,windlat32.0lon-104.375p61,windlat32.0lon-99.375p61,windlat32.5lon-100.0p61,solarlat29.5lon-103.125p61,solarlat30.0lon-103.75p61,solarlat30.0lon-101.25p61,solarlat30.5lon-103.125p61,solarlat30.5lon-100.625p61,solarlat31.0lon-105.0p61,solarlat31.0lon-102.5p61,solarlat31.5lon-105.625p61,solarlat31.5lon-100.625p61,solarlat32.0lon-104.375p61,solarlat32.0lon-99.375p61,solarlat32.5lon-100.0p61,windlat30.0lon-98.75p64,windlat30.0lon-96.25p64,windlat30.5lon-98.125p64,windlat31.0lon-100.0p64,solarlat30.0lon-98.75p64,solarlat30.0lon-96.25p64,solarlat30.5lon-98.125p64,solarlat31.0lon-100.0p64,windlat31.0lon-97.5p63,windlat31.5lon-98.125p63,windlat31.5lon-95.625p63,windlat32.0lon-96.875p63,windlat32.5lon-97.5p63,windlat32.5lon-95.0p63,windlat33.0lon-97.5p63,windlat33.5lon-98.75p63,windlat33.5lon-96.25p63,windlat34.0lon-98.125p63,solarlat31.0lon-97.5p63,solarlat31.5lon-98.125p63,solarlat31.5lon-95.625p63,solarlat32.0lon-96.875p63,solarlat32.5lon-97.5p63,solarlat32.5lon-95.0p63,solarlat33.0lon-98.75p63,solarlat33.0lon-96.25p63,solarlat33.5lon-97.5p63,solarlat33.5lon-95.0p63,solarlat34.0lon-98.75p63,windlat31.5lon-103.125p62,windlat32.0lon-101.875p62,windlat32.5lon-102.5p62,solarlat31.5lon-103.125p62,solarlat32.0lon-101.875p62,solarlat32.5lon-102.5p62,windlat33.0lon-100.0p60,windlat33.5lon-101.25p60,windlat34.0lon-100.625p60,windlat34.5lon-100.625p60,solarlat33.5lon-100.0p60,solarlat34.5lon-100.0p60
2050-01-10 10:00:00,,,,,0.3281917374001797,1.521270246671701,,,,,0.0,0.26573870729507115,,,,,0.35628221605920907,1.5357001475905108,,,,,0.0,16.094126003318465,,,,,0.0,0.3735763311058298,,,,,0.0,11.176209560873797,,,,,1.2773134484436957,4.188571285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-10 11:00:00,,,,,0.9692346802297784,1.521270246671701,,,,,0.308624735376504,0.26573870729507115,,,,,1.0521930944673306,1.5357001475905108,,,,,16.804640029913603,16.094126003318465,,,,,1.863179550664731,0.3735763311058298,,,,,1.8370245043384452,11.176209560873797,,,,,1.9180222401241336,4.188571285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-10 12:00:00,,,,,0.9692346802297784,1.521270246671701,,,,,0.308624735376504,0.26573870729507115,,,,,1.0521930944673306,1.5357001475905108,,,,,16.804640029913603,16.094126003318465,,,,,0.6308896558222405,0.3735763311058298,,,,,0.6220333176507964,11.176209560873797,,,,,2.1776929749564493,4.188571285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-10 13:00:00,,,,,0.9692346802297784,1.521270246671701,,,,,0.308624735376504,0.26573870729507115,,,,,1.0521930944673306,1.5357001475905108,,,,,16.804640029913603,16.094126003318465,,,,,1.863179550664731,0.3735763311058298,,,,,1.8370245043384452,11.176209560873797,,,,,2.354706509788765,4.188571285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-10 14:00:00,,,,,0.9692346802297784,1.521270246671701,,,,,0.308624735376504,0.26573870729507115,,,,,1.0521930944673306,1.5357001475905108,,,,,16.804640029913603,16.094126003318465,,,,,1.863179550664731,0.3735763311058298,,,,,1.8370245043384452,11.176209560873797,,,,,1.324581315235398,4.188571285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-10 15:00:00,,,,,0.0,1.521270246671701,,,,,0.10450316128171644,0.26573870729507115,,,,,0.0,1.5357001475905108,,,,,5.69020498368306,16.094126003318465,,,,,1.863179550664731,0.3735763311058298,,,,,1.8370245043384452,11.176209560873797,,,,,1.829735982039792,4.188571285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-10 16:00:00,,,,,0.0,1.3322414811110666,,,,,0.0,0.26573870729507115,,,,,0.0,1.5357001475905108,,,,,0.0,16.094126003318465,,,,,0.0,0.3735763311058298,,,,,0.0,11.176209560873797,,,,,0.0,4.188571285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-10 17:00:00,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-10 18:00:00,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-10 19:00:00,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-10 20:00:00,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-10 21:00:00,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-10 22:00:00,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-10 23:00:00,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,2.562872389226277,,,,,0.0,4.188571285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-11 00:00:00,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.05991373203309708,,,,,0.0,0.0,,,,,0.0,11.176209560873797,,,,,0.0,4.188571285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-11 01:00:00,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,4.430472252508966,,,,,0.0,0.3735763311058298,,,,,0.0,11.176209560873797,,,,,0.0,4.188571285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-11 02:00:00,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,5.890010718749502,,,,,0.0,0.0,,,,,0.0,11.176209560873797,,,,,0.0,4.188571285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-11 03:00:00,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,4.945087599809659,,,,,0.0,0.3735763311058298,,,,,0.0,11.176209560873797,,,,,0.0,4.188571285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-11 04:00:00,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,7.371124789691066,,,,,0.0,0.0,,,,,0.0,8.072937237477472,,,,,0.0,4.188571285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-11 05:00:00,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,4.660365774482128,,,,,0.0,0.3735763311058298,,,,,0.0,11.176209560873797,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-11 06:00:00,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,8.831617263073891,,,,,0.0,2.4048657387988817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-11 07:00:00,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,2.2222481987071583,,,,,0.0,0.3735763311058298,,,,,0.0,5.137808748717037,,,,,0.0,4.188571285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-11 08:00:00,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,15.953664393986166,,,,,0.0,0.3735763311058298,,,,,0.0,11.176209560873797,,,,,0.0,4.188571285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-11 09:00:00,,,,,0.0,1.521270246671701,,,,,0.0,0.26573870729507115,,,,,0.0,1.5357001475905108,,,,,0.0,16.094126003318465,,,,,0.0,0.3735763311058298,,,,,0.0,11.176209560873797,,,,,0.0,4.188571285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-11 10:00:00,,,,,0.0,1.521270246671701,,,,,0.0,0.26573870729507115,,,,,0.0,1.5357001475905108,,,,,0.0,16.094126003318465,,,,,0.0,0.3735763311058298,,,,,0.6220333176507966,11.176209560873797,,,,,0.0,4.188571285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-11 11:00:00,,,,,0.9692346802297784,1.521270246671701,,,,,0.308624735376504,0.26573870729507115,,,,,1.0521930944673306,1.5357001475905108,,,,,16.804640029913603,16.094126003318465,,,,,1.863179550664731,0.3735763311058298,,,,,1.8370245043384452,11.176209560873797,,,,,0.8492958166700214,4.188571285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-11 12:00:00,,,,,0.0,1.521270246671701,,,,,0.0,0.26573870729507115,,,,,0.35628221605920896,1.5357001475905108,,,,,5.690204983683067,16.094126003318465,,,,,1.863179550664731,0.3735763311058298,,,,,1.8370245043384452,11.176209560873797,,,,,0.0,4.188571285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-11 13:00:00,,,,,0.9692346802297784,1.521270246671701,,,,,0.308624735376504,0.26573870729507115,,,,,1.0521930944673306,1.5357001475905108,,,,,16.804640029913603,16.094126003318465,,,,,0.0,0.3735763311058298,,,,,0.0,11.176209560873797,,,,,2.5081891634795532,4.188571285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-11 14:00:00,,,,,0.9692346802297784,1.521270246671701,,,,,0.308624735376504,0.26573870729507115,,,,,1.0521930944673306,1.5357001475905108,,,,,16.804640029913603,16.094126003318465,,,,,1.863179550664731,0.3735763311058298,,,,,1.8370245043384452,11.176209560873797,,,,,2.5081891634795532,4.188571285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-11 15:00:00,,,,,0.9692346802297784,1.521270246671701,,,,,0.308624735376504,0.26573870729507115,,,,,1.0521930944673306,1.5357001475905108,,,,,16.804640029913603,16.094126003318465,,,,,1.863179550664731,0.3735763311058298,,,,,1.8370245043384452,11.176209560873797,,,,,2.5081891634795532,4.188571285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-11 16:00:00,,,,,0.3281917374001795,1.521270246671701,,,,,0.308624735376504,0.26573870729507115,,,,,0.0,1.5357001475905108,,,,,0.0,16.094126003318465,,,,,1.863179550664731,0.3735763311058298,,,,,1.8370245043384452,11.176209560873797,,,,,2.5081891634795532,4.188571285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-11 17:00:00,,,,,0.0,0.9156796114196688,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,12.438850672013476,,,,,0.0,0.3735763311058298,,,,,0.0,9.994019078416002,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-11 18:00:00,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-11 19:00:00,,,,,0.0,0.0,,,,,0.0,0.26573870729507115,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-11 20:00:00,,,,,0.0,0.0,,,,,0.0,0.26573870729507115,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.3735763311058298,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-11 21:00:00,,,,,0.0,0.17468597596268526,,,,,0.0,0.26573870729507115,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.3735763311058298,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-11 22:00:00,,,,,0.0,0.7028519031261604,,,,,0.0,0.26573870729507115,,,,,0.0,0.0,,,,,0.0,2.6733320568454726,,,,,0.0,0.0,,,,,0.0,5.555897690712788,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-01-11 23:00:00,,,,,0.0,1.521270246671701,,,,,0.0,0.26573870729507115,,,,,0.0,1.5357001475905108,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,11.176209560873797,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-02-22 00:00:00,,,,,0.0,0.0,,,,,0.0,0.26573870729507115,,,,,0.0,0.0,,,,,0.0,7.813094026917232,,,,,0.0,0.3735763311058298,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-02-22 01:00:00,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,5.9216724486602015,,,,,0.0,0.3735763311058298,,,,,0.0,0.0,,,,,0.0,4.188571285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050-02-22 02:00:00,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,10.893878687405646,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
